Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,log_lot_frontage,log_garage_area,bc_gc_living_area,SalePrice
1247,60,65.0,8125,7,5,2005,2006,0.0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2005.0,2,615,0,45,0,0,0,0,0,3,2006,4.174387269895637,6.421622267806518,5.754411538235382,186500
1249,75,60.0,9600,6,5,1917,1950,0.0,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,1950.0,2,396,0,0,259,0,0,0,0,4,2008,4.0943445622221,5.981414211254481,5.921737705441241,129500
1250,20,60.0,7200,5,7,1950,1950,0.0,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1950.0,1,276,0,80,0,0,0,0,0,5,2007,4.0943445622221,5.62040086571715,5.478679719975368,119000
1251,20,93.0,11160,7,5,1968,1968,0.0,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,1968.0,2,522,0,0,0,0,0,0,0,4,2010,4.532599493153256,6.257667587882639,5.936410435224525,244000
1253,20,62.0,9858,5,6,1968,1968,0.0,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1968.0,1,288,33,0,0,0,0,0,600,11,2009,4.127134385045092,5.662960480135946,5.402427269639042,130000
1255,60,60.0,6931,7,5,2003,2004,92.0,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2003.0,2,397,178,128,0,0,0,0,0,7,2008,4.0943445622221,5.983936280687191,5.792864851098957,165400
1256,50,52.0,6240,6,6,1931,1950,0.0,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,1978.0,1,560,0,0,0,0,120,0,0,11,2007,3.9512437185814275,6.327936783729195,5.677510808158265,127500
1257,20,91.0,14303,8,5,1994,1994,554.0,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,1994.0,2,691,262,36,0,0,0,0,0,8,2008,4.51085950651685,6.53813982376767,5.90105042021748,301500
1259,80,59.0,9587,7,5,2005,2005,182.0,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2005.0,2,400,212,0,0,0,0,0,0,7,2008,4.07753744390572,5.991464547107982,5.580680285937402,190000
1260,20,65.0,9750,6,8,1969,1969,0.0,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,1969.0,2,460,180,0,0,0,80,0,0,7,2008,4.174387269895637,6.131226489483141,5.518637191608471,151000
1262,20,80.0,9600,5,6,1956,1956,0.0,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1956.0,1,338,0,0,0,0,0,0,0,6,2009,4.382026634673881,5.823045895483019,5.516292668229043,128900
1264,70,60.0,13515,6,6,1919,1950,0.0,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,1940.0,2,520,0,0,126,0,0,0,0,7,2007,4.0943445622221,6.253828811575473,5.85040332233503,180500
1265,120,34.0,4060,6,5,1998,1999,0.0,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,1998.0,2,511,144,68,0,0,0,0,0,8,2008,3.5263605246161616,6.236369590203704,5.664064512039852,181000
1266,160,35.0,3735,7,5,1999,1999,218.0,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,1999.0,2,506,0,34,0,0,0,0,0,3,2006,3.5553480614894135,6.226536669287466,5.713959423913496,183900
1267,190,60.0,10120,7,4,1910,1950,0.0,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1960.0,1,308,0,0,264,0,0,0,0,1,2007,4.0943445622221,5.730099782973574,5.871158969972273,122000
1268,20,89.0,13214,9,5,2008,2009,0.0,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,2009.0,3,746,144,76,0,0,0,0,0,5,2010,4.48863636973214,6.61472560020376,5.910178574943413,378500
1270,50,78.0,11344,5,5,1958,1958,180.0,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1958.0,1,315,0,0,0,0,0,0,0,7,2007,4.356708826689592,5.752572638825633,5.743091354942123,144000
1274,80,124.0,11512,6,7,1959,2006,84.0,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,1959.0,1,312,0,0,0,0,163,0,0,5,2008,4.820281565605037,5.7430031878094825,5.673064075172411,177000
1275,50,53.0,5362,5,6,1910,2003,0.0,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,1985.0,2,552,242,0,81,0,0,0,0,11,2007,3.970291913552122,6.313548046277095,5.623166015846074,139000
1276,90,95.0,11345,5,5,1948,1950,567.0,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,1948.0,2,400,0,0,0,0,0,0,0,7,2007,4.553876891600541,5.991464547107982,5.880790377944198,137000
1280,50,60.0,7500,4,4,1920,1950,0.0,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,1980.0,2,528,30,0,164,0,0,0,0,4,2010,4.0943445622221,6.269096283706261,5.560372395486348,68400
1281,20,67.0,9808,7,5,2002,2002,110.0,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,2002.0,2,544,0,72,0,0,0,0,0,3,2009,4.204692619390966,6.298949246855942,5.76208761879602,227000
1282,20,50.0,8049,7,5,1990,1990,54.0,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,1990.0,2,484,0,58,0,0,90,0,0,7,2006,3.912023005428146,6.182084906716632,5.664970925778612,180000
1283,20,61.0,8800,5,7,1977,2008,0.0,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,1977.0,2,484,0,0,0,0,288,0,0,9,2009,4.110873864173311,6.182084906716632,5.510389317476092,150500
1285,50,50.0,9638,6,7,1919,1990,0.0,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1969.0,1,336,272,0,42,0,116,0,0,3,2010,3.912023005428146,5.817111159963204,6.023016193791631,169000
1286,50,50.0,6000,6,6,1939,1950,0.0,0,0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,1939.0,1,280,45,0,0,0,0,0,0,5,2009,3.912023005428146,5.634789603169249,5.697099648607957,132500
1289,120,40.0,5664,8,5,2000,2000,0.0,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,2000.0,2,499,212,59,0,0,0,0,0,10,2009,3.6888794541139363,6.212606095751519,5.793946181122597,278000
1290,60,86.0,11065,8,5,2006,2006,788.0,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,2006.0,3,753,177,74,0,0,0,0,0,10,2006,4.454347296253507,6.6240652277998935,5.895979766945613,281000
1292,160,21.0,1680,5,7,1972,1972,268.0,231,0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,1972.0,1,264,185,0,0,0,0,0,0,2,2009,3.044522437723423,5.575949103146316,5.6479632652617715,119500
1293,70,60.0,6600,5,4,1892,1965,0.0,0,0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,1985.0,1,432,0,287,0,0,0,0,0,12,2009,4.0943445622221,6.068425588244111,6.004895542855378,107500
1294,60,78.0,10140,7,5,1976,1976,0.0,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,1976.0,2,528,0,28,0,0,259,0,0,3,2006,4.356708826689592,6.269096283706261,5.79574375891764,162900
1295,20,60.0,8172,5,7,1955,1990,0.0,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,1957.0,2,572,0,0,0,0,0,0,0,4,2006,4.0943445622221,6.349138991379798,5.395236715010349,115000
1296,20,70.0,8400,5,5,1968,1968,168.0,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1968.0,1,288,356,0,0,0,0,0,0,11,2006,4.248495242049359,5.662960480135946,5.517466121667002,138500
1297,20,80.0,8700,5,6,1963,1963,148.0,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,1963.0,2,525,192,20,123,0,0,0,0,12,2008,4.382026634673881,6.263398262591624,5.560372395486348,155000
1298,180,35.0,3675,6,5,2005,2006,82.0,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,2005.0,2,525,0,44,0,0,0,0,0,6,2006,3.5553480614894135,6.263398262591624,5.529071088813683,140000
1299,60,313.0,63887,10,5,2008,2008,796.0,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,2008.0,2,1418,214,292,0,0,0,480,0,1,2008,5.746203190540153,7.257002707092073,6.494940776849757,160000
1300,20,75.0,7500,5,7,1959,1994,0.0,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1959.0,1,305,218,0,0,0,0,0,0,5,2010,4.31748811353631,5.720311776607412,5.6212130272249174,154000
1303,60,92.0,10120,8,5,1994,1994,391.0,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,1994.0,3,844,309,78,0,0,0,0,0,12,2006,4.5217885770490405,6.738152494595957,6.041471889353645,290000
1304,20,73.0,8688,7,5,2005,2005,228.0,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,2005.0,3,834,208,59,0,0,0,0,0,4,2006,4.290459441148391,6.726233402358747,5.778243582502513,232000
1305,160,32.0,3363,7,5,2004,2004,117.0,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,4,2006,3.4657359027997265,5.940171252720432,5.811317692402502,130000
1306,20,108.0,13173,9,5,2006,2007,300.0,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2006.0,2,840,404,102,0,0,0,0,0,11,2009,4.68213122712422,6.733401891837359,5.791419814242451,325000
1307,120,48.0,6955,7,5,2005,2006,94.0,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005.0,2,474,132,35,0,0,0,0,0,9,2006,3.871201010907891,6.161207321695077,5.677953566823219,202500
1308,20,60.0,8072,5,5,1994,1995,0.0,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,2000.0,2,480,0,64,0,0,0,0,0,5,2009,4.0943445622221,6.173786103901937,5.479932016580728,138000
1309,20,100.0,12000,5,7,1948,2005,0.0,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,1948.0,2,528,0,36,0,0,0,0,0,5,2008,4.605170185988092,6.269096283706261,5.557099101729875,147000
1311,20,100.0,17500,7,8,1959,2002,0.0,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,1959.0,2,567,0,207,162,0,0,0,0,5,2010,4.605170185988092,6.340359303727752,5.87521837930323,335000
1312,20,68.0,8814,7,5,2005,2007,80.0,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2005.0,2,508,264,98,0,0,0,0,0,1,2007,4.219507705176107,6.230481447578482,5.634745350886779,203000
1314,60,108.0,14774,9,5,1999,1999,165.0,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,1999.0,3,779,668,30,0,0,0,0,0,5,2010,4.68213122712422,6.658011045870748,6.057985204929931,333168
1315,20,60.0,8190,4,6,1954,1954,0.0,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1956.0,1,280,0,36,0,0,0,0,0,10,2007,4.0943445622221,5.634789603169249,5.453048218209949,119000
1316,60,85.0,11075,6,5,1969,1969,0.0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,1969.0,2,576,280,0,0,0,0,0,0,6,2008,4.442651256490317,6.3561076606958915,5.936967023026232,206900
1317,20,61.0,10226,8,5,2008,2008,270.0,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,2008.0,3,860,172,42,0,0,0,0,0,1,2009,4.110873864173311,6.756932389247553,5.783404627813857,295493
1318,120,47.0,4230,7,5,2006,2007,0.0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2006.0,2,466,0,241,0,0,0,0,0,4,2007,3.8501476017100584,6.144185634125646,5.670827548007384,208900
1320,20,75.0,10215,4,5,1954,1954,132.0,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,1954.0,1,248,0,0,0,0,0,0,0,2,2007,4.31748811353631,5.5134287461649825,5.453048218209949,111000
1321,20,70.0,8400,6,3,1957,1957,0.0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,1957.0,2,442,114,0,0,0,216,0,0,6,2009,4.248495242049359,6.091309882077698,5.724654019106997,156500
1323,60,107.0,10186,7,5,1992,1992,0.0,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,1992.0,2,564,240,39,0,0,0,0,0,6,2010,4.672828834461906,6.335054251498059,5.881713610766837,190000
1325,20,75.0,9986,8,5,2006,2007,428.0,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,2007.0,3,895,0,49,0,0,0,0,0,2,2007,4.31748811353631,6.796823718274855,5.8408864923311725,147000
1328,20,60.0,6600,5,9,1982,2008,0.0,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,1982.0,1,264,0,0,0,0,0,0,0,10,2008,4.0943445622221,5.575949103146316,5.359435817931659,130500
1329,50,60.0,10440,6,7,1920,1950,0.0,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,1920.0,2,520,0,547,0,0,480,0,1150,6,2008,4.0943445622221,6.253828811575473,6.099360318552453,256000
1330,60,63.0,9084,7,5,1998,1998,0.0,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,1998.0,2,462,0,28,0,0,0,0,0,6,2006,4.143134726391533,6.135564891081739,5.784138048045294,176500
1331,20,85.0,10000,8,5,2006,2006,410.0,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,2006.0,3,825,144,45,0,0,0,0,0,12,2007,4.442651256490317,6.715383386334681,5.767776492730142,227000
1332,80,55.0,10780,5,5,1976,1976,0.0,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,1976.0,2,576,0,0,0,0,0,0,0,7,2006,4.007333185232471,6.3561076606958915,5.456965889872275,132500
1333,20,67.0,8877,4,6,1938,1958,0.0,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,1958.0,1,288,0,0,0,0,0,0,0,5,2009,4.204692619390966,5.662960480135946,5.359435817931659,100000
1334,50,60.0,7200,5,6,1938,1995,0.0,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1951.0,1,297,0,65,190,0,0,0,0,7,2006,4.0943445622221,5.6937321388027,5.674401765099889,125500
1335,160,24.0,2368,5,6,1970,1970,312.0,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,1970.0,2,440,0,36,0,0,0,0,0,5,2009,3.1780538303479458,6.0867747269123065,5.676624250705705,125000
1336,20,80.0,9650,6,5,1977,1977,360.0,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,1977.0,2,630,0,16,0,0,0,0,0,4,2009,4.382026634673881,6.4457198193855785,5.662702168894182,167900
1337,90,87.0,9246,5,5,1973,1973,564.0,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,1973.0,2,506,0,211,0,0,0,0,0,11,2008,4.465908118654584,6.226536669287466,5.792864851098957,135000
1339,60,95.0,13450,7,5,2002,2002,0.0,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,2002.0,2,492,146,91,0,0,0,0,0,6,2006,4.553876891600541,6.198478716492308,5.862313208142573,200000
1340,20,120.0,9560,5,7,1972,1972,0.0,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,1972.0,1,288,0,0,0,0,0,0,0,6,2006,4.787491742782046,5.662960480135946,5.395236715010349,128500
1341,20,70.0,8294,4,5,1971,1971,0.0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,1974.0,4,480,0,0,0,0,0,0,0,6,2007,4.248495242049359,6.173786103901937,5.400996221524431,123000
1342,20,66.0,13695,6,5,2003,2004,0.0,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2004.0,2,576,0,78,0,0,0,0,0,7,2008,4.189654742026425,6.3561076606958915,5.552705469429259,155000
1344,50,57.0,7558,6,6,1928,1950,0.0,0,0,896,896,1172,741,0,1913,0,0,1,1,3,1,9,1,1929.0,2,342,0,0,0,0,0,0,0,3,2009,4.04305126783455,5.834810737062605,5.878630154613969,177000
1345,60,85.0,11103,7,5,2006,2006,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2006.0,2,440,0,0,0,0,0,0,0,7,2007,4.442651256490317,6.0867747269123065,5.7156180150698095,155835
1346,30,50.0,6000,4,4,1920,1950,0.0,250,0,710,960,960,0,0,960,0,0,1,0,2,1,5,0,1997.0,1,308,0,0,168,0,0,0,0,7,2007,3.912023005428146,5.730099782973574,5.460857298135018,108500
1348,20,93.0,15306,8,5,2006,2007,100.0,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,2006.0,3,712,0,0,0,0,0,0,0,5,2007,4.532599493153256,6.568077911411976,5.834561735523814,283463
1351,90,91.0,11643,5,5,1969,1969,368.0,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,1969.0,4,968,0,0,0,0,0,0,0,8,2009,4.51085950651685,6.875232087276577,6.0657274680606745,200000
1352,60,70.0,9247,6,6,1962,1962,318.0,319,0,539,858,858,858,0,1716,0,0,1,1,4,1,8,1,1962.0,2,490,0,84,0,0,120,0,0,3,2008,4.248495242049359,6.194405391104672,5.814103179868441,171000
1353,50,50.0,6000,6,9,1937,2000,0.0,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,1999.0,2,624,210,0,0,0,0,0,0,7,2009,3.912023005428146,6.436150368369428,5.585906916048878,134900
1354,50,56.0,14720,8,5,1995,1996,579.0,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,1996.0,3,666,283,86,0,0,0,0,0,3,2010,4.02535169073515,6.501289670540389,6.184309941806218,410000
1356,80,102.0,10192,7,6,1968,1992,143.0,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,1968.0,2,487,0,98,0,0,0,0,0,9,2006,4.624972813284271,6.18826412308259,5.880790377944198,170000
1360,20,129.0,16737,9,5,2004,2005,66.0,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,2004.0,3,770,194,45,0,0,0,0,0,9,2006,4.859812404361672,6.646390514847729,5.898968144392163,315000
1361,70,51.0,9842,5,6,1921,1998,0.0,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,1998.0,2,621,183,0,301,0,0,0,0,5,2008,3.9318256327243257,6.431331081933479,6.058430616028351,189000
1362,20,124.0,16158,7,5,2005,2005,16.0,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2005.0,2,430,168,36,0,0,0,0,0,6,2009,4.820281565605037,6.063785208687608,5.745452257065208,260000
1364,60,73.0,8499,6,5,2006,2007,0.0,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,2007.0,2,432,0,36,0,0,0,0,0,3,2007,4.290459441148391,6.068425588244111,5.697099648607957,156932
1365,160,30.0,3180,7,5,2005,2005,0.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,4,2006,3.4011973816621555,6.173786103901937,5.598259332694241,144152
1367,60,68.0,9179,7,5,1999,1999,158.0,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,1999.0,2,588,0,88,0,0,0,0,0,6,2008,4.219507705176107,6.376726947898627,5.839229049256258,193000
1368,160,41.0,2665,5,6,1977,1977,0.0,548,173,36,757,925,550,0,1475,0,0,2,0,4,1,6,1,1977.0,1,336,104,26,0,0,0,0,0,7,2006,3.713572066704308,5.817111159963204,5.723430338674255,127000
1370,20,48.0,10635,8,5,2003,2003,171.0,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,2003.0,2,502,0,262,0,0,0,0,0,5,2010,3.871201010907891,6.218600119691729,5.797177666877674,232000
1371,50,90.0,5400,4,6,1920,1950,0.0,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,1967.0,1,338,0,0,198,0,0,0,0,10,2009,4.499809670330265,5.823045895483019,5.680602870894129,105000
1372,80,80.0,9600,6,6,1955,1996,0.0,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1955.0,1,377,0,28,0,0,178,0,0,10,2008,4.382026634673881,5.932245187448011,5.79466590663206,165500
1373,60,75.0,9750,7,6,1998,1998,0.0,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,1998.0,2,583,253,170,0,0,0,0,0,6,2006,4.31748811353631,6.368187186350492,5.932778804695147,274300
1375,60,85.0,10625,7,5,2005,2005,0.0,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,2005.0,3,936,154,210,0,0,0,0,0,7,2008,4.442651256490317,6.841615476477592,5.892372225498303,250000
1376,20,89.0,10991,8,5,2007,2007,80.0,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,2007.0,3,722,100,36,0,0,0,0,0,12,2007,4.48863636973214,6.582025138892826,5.761324721285857,239000
1377,30,52.0,6292,6,5,1930,1950,0.0,384,0,384,768,790,0,0,790,0,0,1,0,2,1,4,0,1925.0,1,160,0,141,0,0,0,0,0,4,2008,3.9512437185814275,5.075173815233827,5.339090693495144,91000
1378,50,60.0,10998,5,5,1941,1960,0.0,408,420,156,984,984,620,0,1604,0,0,2,0,3,1,6,0,1977.0,2,660,0,68,0,0,0,0,0,7,2009,4.0943445622221,6.492239835020471,5.773781624649402,117000
1379,160,21.0,1953,6,5,1973,1973,408.0,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,1973.0,1,264,72,0,0,0,0,0,0,6,2006,3.044522437723423,5.575949103146316,5.478052554595197,83000
1380,80,73.0,9735,5,5,2006,2007,0.0,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,2007.0,2,400,100,0,0,0,0,0,0,5,2008,4.290459441148391,5.991464547107982,5.689345352202691,167500
1381,30,45.0,8212,3,3,1914,1950,0.0,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1938.0,1,200,0,0,96,0,0,0,0,6,2010,3.8066624897703196,5.298317366548036,5.395236715010349,58500
1383,70,60.0,7200,7,7,1920,1950,0.0,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,1989.0,2,576,36,0,221,0,0,0,0,10,2006,4.0943445622221,6.3561076606958915,5.829854906388481,157000
1385,50,60.0,9060,6,5,1939,1950,0.0,204,0,356,560,698,560,0,1258,0,0,1,0,2,1,6,0,1939.0,1,280,0,0,0,0,0,0,0,10,2009,4.0943445622221,5.634789603169249,5.627052019802248,105000
1386,50,40.0,5436,4,8,1922,2007,0.0,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,1922.0,1,240,0,96,0,0,0,0,0,5,2010,3.6888794541139363,5.480638923341991,5.574344680785225,125500
1387,60,80.0,16692,7,5,1978,1978,184.0,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,1978.0,2,564,0,112,0,0,440,519,2000,7,2006,4.382026634673881,6.335054251498059,6.097706853157711,250000
1388,50,60.0,8520,6,7,1916,1950,0.0,168,546,0,714,1664,862,0,2526,0,0,2,0,5,1,10,1,1916.0,1,216,88,15,0,0,0,0,0,8,2007,4.0943445622221,5.375278407684165,6.041471889353645,136000
1389,20,42.0,14892,9,5,2006,2007,160.0,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,2006.0,3,758,201,39,0,0,0,0,0,10,2009,3.7376696182833684,6.630683385642372,5.8244264490722335,377500
1390,50,60.0,6000,6,6,1941,1950,0.0,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,2003.0,2,440,0,0,0,0,0,0,0,3,2007,4.0943445622221,6.0867747269123065,5.6073514929480535,131000
1391,20,70.0,9100,7,5,2000,2000,244.0,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2000.0,2,541,219,36,0,0,0,0,0,9,2006,4.248495242049359,6.293419278846481,5.743485528227339,235000
1392,90,65.0,8944,5,5,1967,1967,0.0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967.0,3,792,0,152,0,0,0,0,0,4,2009,4.174387269895637,6.674561391814426,5.766265097062461,124000
1393,85,68.0,7838,5,5,1967,1967,0.0,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1967.0,1,288,175,144,0,0,0,0,0,12,2006,4.219507705176107,5.662960480135946,5.420718474191965,123000
1394,190,60.0,10800,6,7,1905,2000,0.0,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,2003.0,2,672,0,25,212,0,0,0,0,4,2008,4.0943445622221,6.51025834052315,5.878320861308881,163000
1395,120,53.0,4045,7,5,2006,2006,45.0,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,2006.0,3,648,161,20,0,0,0,0,0,10,2006,3.970291913552122,6.473890696352274,5.733547307272116,246578
1396,60,88.0,12665,8,5,2005,2006,245.0,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,2005.0,3,642,144,39,0,0,0,0,0,2,2007,4.477336814478207,6.464588303689961,6.031270239143674,281213
1398,70,51.0,6120,5,8,1920,2004,0.0,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1933.0,1,180,24,0,150,0,0,0,0,5,2007,3.9318256327243257,5.19295685089021,5.738737102596919,137500
1399,50,60.0,7200,5,4,1950,1982,0.0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1950.0,1,240,0,0,168,0,0,0,0,5,2009,4.0943445622221,5.480638923341991,5.875840269169453,138000
1400,50,51.0,6171,6,6,1925,1990,0.0,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1925.0,1,216,147,16,0,0,0,0,0,10,2009,3.9318256327243257,5.375278407684165,5.775272899303498,137450
1401,50,50.0,6000,6,7,1929,1950,0.0,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,1929.0,1,208,0,0,112,0,0,0,0,7,2008,3.912023005428146,5.337538079701318,5.576464346807157,120000
1402,60,62.0,7415,6,5,2004,2004,0.0,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2004.0,2,398,100,75,0,0,0,0,0,4,2008,4.127134385045092,5.986452005284438,5.769660021827606,193000
1403,20,64.0,6762,7,5,2006,2006,0.0,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2006.0,2,662,168,55,0,0,0,0,0,7,2006,4.1588830833596715,6.495265555937008,5.644217976918904,193879
1404,20,49.0,15256,8,5,2007,2007,84.0,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,2007.0,3,754,168,160,0,0,0,0,0,8,2007,3.8918202981106265,6.625392368007956,5.718920626788046,282922
1405,50,60.0,10410,3,4,1915,1950,0.0,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,1998.0,3,936,216,0,160,0,0,0,0,1,2006,4.0943445622221,6.841615476477592,5.605343488701998,105000
1406,120,44.0,3842,8,5,2004,2005,174.0,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2004.0,2,482,128,53,0,0,155,0,0,1,2008,3.784189633918261,6.1779441140506,5.789245227712704,275000
